2645	14912
1211	12058
866	6307
2424	4427
2175	13254
1890	17673
1737	12072
3358	16659
200	3891
1372	11420
796	5457
714	18444
2359	12091
1748	6573
3915	20576
508	19261
1099	16767
3007	10686
579	16681
601	13338
1641	13337
833	4489
1479	15774
2420	20755
2516	6079
1258	12392
992	18627
1381	3007
866	13508
2060	13214
1472	3923
1754	4956
404	1534
866	11896
1320	4410
866	18798
2293	3648
661	16832
856	8867
760	16816
545	7432
857	6414
607	9486
193	7300
1472	14661
2733	5372
996	1934
613	9412
353	19503
1753	9666
2092	7289
403	20465
3007	15319
2217	526
465	1980
533	11865
1277	14390
1669	7624
1719	1547
3659	16543
2282	842
1669	2463
2878	1989
1952	5901
1072	12500
508	20013
2763	6347
1294	20033
1050	1474
369	7916
520	3014
2327	4915
84	10727
3262	15978
1669	21278
85	2628
1748	8850
1528	1468
1410	3386
866	13503
2621	15577
579	1866
819	834
177	20737
1257	21146
1434	14795
1748	12956
200	4589
1502	15257
1841	7016
193	3113
511	21586
128	19040
654	2340
1616	18471
1193	12647
3014	22577
2444	1689
1735	10582
1818	14974
1337	15391
618	17260
1152	8315
984	1384
1493	1553
128	8494
1060	22429
200	1245
629	3362
1211	12673
1877	10305
1381	3066
1735	11786
3262	15981
3294	5189
2444	1745
2405	6956
402	6893
276	22617
1890	16629
1669	10746
2444	16982
520	8585
2217	3618
1735	2100
1211	12672
1734	20818
1655	9354
1193	17182
1735	1885
1707	7653
1913	1148
1451	22696
1029	10122
1257	11391
1381	2464
1952	11528
1835	11224
1410	20869
1469	4717
818	18198
1577	4279
1666	15188
532	3096
2522	19616
1824	18707
1470	4254
128	18644
2217	5787
2444	19022
1965	15783
1337	21483
1818	14978
1735	11098
1484	21270
1469	11524
200	22438
818	716
1059	4683
469	10528
1967	14607
1496	6804
1969	4890
582	10051
629	14914
1469	17605
1778	2903
3765	5468
119	15817
952	14122
394	4936
1069	12875
1381	18487
1431	21530
644	16938
1071	3704
945	21633
2479	11296
607	4339
2431	1917
1908	9160
3986	21194
982	9646
130	17473
1038	16548
1236	21297
221	16858
1877	19668
272	10961
122	7077
866	177
818	566
896	16244
193	18447
1738	7478
2293	1851
3487	16375
1877	3602
276	1357
721	12304
1369	2605
1431	21397
2060	13050
866	2044
1642	2778
2217	3617
269	19907
1152	12157
1779	9292
1487	19602
1352	15614
1674	173
1897	8357
2751	16589
1706	17916
110	6986
1243	5400
2114	10190
2631	14975
755	21344
595	22596
4	11474
1381	3006
1433	3884
1887	12686
1211	18336
1251	22174
1094	18154
582	20822
1568	20637
1032	14478
836	16087
793	19236
128	19041
1669	22505
2123	11468
2367	20171
83	15972
1096	663
122	18136
1527	11436
177	15170
1301	19108
1010	20014
462	14753
2365	18303
267	6317
1943	4686
2359	12803
3986	6572
703	15845
494	2822
1809	13317
276	15588
520	2533
1072	19786
2217	6012
1257	2276
856	22307
1674	165
1941	9076
1381	1202
1201	1312
276	1263
1380	9291
817	14783
818	1168
1766	15434
2621	6454
1277	14221
2621	22846
2878	4032
1789	14730
2132	10571
1735	13135
12	19911
1088	19192
1397	20002
1469	13703
866	9536
1735	7774
1674	595
578	13061
1398	8112
2006	12431
3682	20134
2747	6566
3501	13682
833	22606
1674	20262
2519	11615
1669	321
1674	3240
2621	22272
1193	12546
953	20977
2722	1194
2621	21582
1099	20233
131	17883
1380	14735
579	5854
1194	20022
1952	9844
67	9211
1014	18802
1497	21296
1655	3336
2621	7319
1437	13708
1497	13142
1674	21331
1193	11658
866	3250
1072	1644
1778	2907
833	22561
1835	4868
1140	3057
1072	11498
1454	3089
1072	13712
1669	13900
818	14291
1299	22736
1505	10501
520	1344
1577	3390
1182	20903
607	8170
1952	5492
1908	3540
3390	4565
1591	6176
1036	83
508	11554
875	1827
1044	3185
2433	17663
3014	13934
1948	633
2032	13157
697	7046
1447	14142
566	4845
279	11745
1999	17555
2479	19089
1803	1968
2878	9741
1651	16774
1029	3506
1612	2295
1851	1750
1572	2405
2298	14715
2392	22386
404	11195
1966	17932
1380	9307
4830	7520
582	21295
2175	4777
2217	5786
1019	14433
2031	18881
2752	17102
1674	3251
1193	5481
1779	4079
2444	3850
1697	14413
1570	16549
3125	13150
1257	16936
1445	19069
875	1826
1738	6943
879	8762
365	20967
992	3883
2631	15310
369	5353
1497	5688
1988	10916
130	3289
408	22575
2747	1425
67	16272
866	18716
2113	15894
782	2521
1754	17965
2415	10599
17	1624
520	12858
2934	17947
1344	20980
509	14298
3675	21033
1381	17206
1193	16773
1754	8017
818	20937
540	12750
308	17523
2164	12514
1381	5194
1669	2462
618	12825
193	17268
1680	5316
341	18381
1735	3903
866	22294
136	4359
786	14195
462	2294
1763	13007
2475	3782
1674	3252
1099	8775
2418	110
133	2303
2026	1860
566	17543
1952	9845
582	1533
3516	16210
2549	7919
2531	873
177	7370
2327	14503
1099	7557
137	14450
2139	1261
1616	21646
521	9970
1445	11808
3884	2143
3501	157
896	1184
909	805
1299	462
2175	22007
133	18372
2478	13275
462	19587
200	2153
829	15144
1694	15897
2926	5990
1575	15508
866	15565
1502	10953
1277	20892
1941	14821
2114	19351
1285	18280
2195	6843
128	13716
2092	16086
1921	13107
33	12202
1669	5618
2413	19412
2087	7008
1201	790
310	10823
1472	10365
395	20346
1381	13420
1835	18273
396	12584
1962	1946
1469	15160
1575	19741
1489	13235
1517	16697
128	13912
3014	11562
1890	7157
35	9988
2007	7863
1719	1840
1779	22032
1099	2093
2034	22732
521	9659
1143	20339
1735	4575
436	17232
566	17542
1421	11318
1877	11031
2341	3420
1936	4789
845	3805
582	2557
130	503
1117	3857
818	2887
2541	22956
2293	17797
1877	14660
1472	9290
1735	11840
532	6502
310	17043
796	14629
1702	9360
1211	6722
2032	5009
2293	17875
829	13300
2814	13205
539	19635
2113	16462
1479	11927
1381	17889
1380	2872
582	19102
2421	21538
1788	21222
856	13438
3677	21839
715	21386
3762	8025
2475	6570
2415	22460
1841	1699
1251	22132
992	16737
1674	124
1489	7675
164	22479
182	19553
1381	16901
1674	594
1277	12447
837	18925
1211	12057
2592	13004
1088	17617
41	6221
2115	20489
485	4450
1743	9777
1669	4948
442	15836
1042	19118
369	10189
1489	6035
545	4528
1152	20382
2444	20694
1735	5774
1848	12065
1358	0
1380	1
3560	4
3032	9
369	14
395	15
2395	31
3657	35
1193	36
70	37
1915	50
647	52
2293	53
430	55
1257	58
759	63
819	69
1988	71
1371	72
1763	74
2422	75
1381	86
2680	92
970	95
1666	15506
781	122
2230	126
3528	129
1108	134
2914	149
726	150
994	153
1572	156
1674	171
3653	179
1012	181
343	183
1674	185
2450	190
1049	199
1252	207
3143	208
709	216
760	217
2023	222
1283	223
508	227
1572	228
661	230
160	232
2621	238
1042	239
2031	249
1246	250
2044	264
1258	265
1143	270
2060	279
1680	282
1189	7419
2541	283
2315	284
715	290
250	292
70	296
1201	297
3679	304
571	305
283	306
2621	307
647	308
1960	314
1669	324
1912	325
1726	326
1193	330
361	333
2376	336
150	338
875	341
2327	345
1164	346
1164	352
2021	353
566	354
151	356
2444	360
1193	377
2181	378
1253	379
1662	380
2812	386
455	388
1732	397
618	399
1350	401
1094	403
1669	322
1291	405
715	411
218	413
755	419
1258	420
1044	428
1426	429
802	442
1373	444
1299	470
1627	16935
490	494
2280	507
1809	512
1211	513
819	517
200	518
1427	519
2431	520
1627	536
1985	537
1663	545
369	546
3659	547
1455	550
1338	578
1674	582
521	612
1060	619
508	621
1484	628
1277	637
533	638
1735	639
2350	644
1455	652
2914	653
16	656
2226	679
1381	684
193	685
200	687
1711	688
200	689
193	693
1299	699
469	708
833	3605
310	719
520	721
200	725
1330	726
230	727
1211	729
128	742
1220	743
2431	746
970	748
1045	750
1252	751
3734	753
1042	754
953	757
2479	758
1243	759
19	760
796	762
1651	768
818	783
1042	784
2944	785
4038	788
193	794
1505	798
2102	821
613	822
2114	823
2650	837
133	841
2282	846
692	854
607	884
1735	892
399	4974
607	893
1964	894
1075	898
1913	902
1462	903
673	904
282	906
1572	912
1193	918
2479	919
2914	920
607	921
729	928
1933	929
2752	931
1086	934
1299	937
1381	941
1299	949
1727	951
990	956
2366	964
1649	966
685	969
545	973
1595	976
2517	977
1156	980
1252	981
3096	982
2195	987
1437	991
1251	993
1651	999
1698	1004
2379	1006
1463	1017
1809	1022
715	1032
2100	1042
1528	1048
2440	1053
2621	1077
1072	1082
1674	1084
128	1087
2450	1089
909	1090
1868	1097
996	1101
19	1102
2516	1116
1905	1117
2870	1119
2110	10131
958	1124
1552	1130
1851	1143
1146	1153
2242	1161
2680	1173
1445	1175
1463	1181
2723	1190
3660	654
19	9626
2032	1195
1381	1200
2567	1207
2479	1210
1193	1215
1037	1218
1684	1219
3014	1220
276	1230
1380	1231
1735	1241
2315	1256
2415	1258
2269	1262
8	1270
3678	1271
1890	1276
1315	1281
1301	1282
682	1283
172	1284
1729	1292
3927	8331
2095	1300
1380	1302
819	1324
3759	1325
520	1328
514	1331
1283	1332
509	1335
2092	1341
276	1358
1700	1363
193	6390
172	1364
629	1367
1965	1369
1393	1370
1754	1374
1572	1376
342	1379
661	1380
984	1394
1698	1396
1719	1400
1290	1401
1841	1414
1929	1415
1416	1417
195	1427
1243	1437
1072	1439
769	1446
2039	1448
1042	1453
2366	1461
2141	1462
2123	1465
1042	1466
2216	1472
1250	1476
2104	1479
10	1480
2498	1481
1472	98
566	1484
1585	1494
2104	1496
1947	1500
1220	1507
2489	1509
2660	1515
826	1517
283	1524
1913	1528
2167	1530
488	1537
629	1540
2063	1541
1380	1544
33	1545
1719	1546
2389	1550
494	1556
1608	1557
168	1559
1472	1562
2115	1565
1426	1573
1472	1576
1514	1578
1719	1582
647	1583
916	1586
1287	1588
1592	1595
566	1596
1320	15856
1877	1599
1649	1601
1674	1605
1251	1615
613	1616
3279	1623
579	1627
1541	1629
2944	1639
1251	1640
1851	1646
422	1648
678	1651
1276	1660
1401	1662
1754	1663
2444	1669
2007	1670
1489	1671
2444	1672
2114	7371
520	1707
1380	1711
2437	1720
2502	1722
781	1724
1735	1735
2440	1736
1743	1740
2444	1749
2751	1766
1027	1768
2046	1769
117	8575
392	1784
898	1785
1851	1787
2498	1789
900	1797
1484	1803
1913	1807
1809	1815
1289	1817
875	1825
1352	1835
1541	1837
1045	1842
233	1846
715	1847
1193	1848
2549	1858
1301	1862
579	1868
566	1869
2479	1872
1735	1878
2102	1882
1637	1895
1287	1897
2063	1901
1572	1903
579	1906
1940	1910
1754	1912
8	1914
2158	1922
193	1928
152	1944
353	1945
328	1947
2950	1956
3902	1957
613	1961
1246	1966
1803	1972
280	1973
1913	1976
1086	1982
2226	1983
772	1986
1252	1987
1042	1996
1913	1997
1380	1998
233	2002
520	2004
200	2009
2433	2035
1952	2041
1434	2057
1841	2062
2028	2074
2114	2076
3705	2078
2123	2079
1735	2087
2007	2088
2563	2096
1251	2097
2621	2103
1060	2106
439	8569
2475	2108
2598	2110
1257	2119
1433	2124
1056	2125
2145	2128
1650	2131
1762	2132
1388	2137
907	2138
2253	2139
1726	2141
2377	2147
2444	2150
2444	2156
1038	2164
607	2165
1408	2166
1036	2167
1674	2168
1109	2171
9	2173
2388	2176
2293	2177
395	2189
1042	2206
1709	2209
1107	2210
494	2211
1719	2213
2139	2218
1187	2234
1674	2235
1719	2239
571	2243
1669	2245
435	2246
566	2249
3894	2262
2503	2263
1018	2265
958	2272
356	2273
3719	2281
1674	2284
83	2302
133	2305
629	2306
2034	2309
1559	2311
386	2315
2327	2317
2568	2325
731	2329
1372	2334
1572	2335
1169	2339
1627	2342
343	2343
1410	2344
3496	2345
593	2347
566	2348
1283	2357
1454	2360
1380	2362
582	2369
1825	2374
759	2379
1193	2384
1649	2385
2104	2386
1400	2387
1651	2394
1714	2395
1647	2403
317	2053
819	2411
1782	2422
2512	2431
1674	2434
2476	2438
680	2439
122	2440
1552	2441
1159	2442
1164	2449
1669	2478
1913	2485
3887	2488
1985	2495
1433	2496
1528	2501
819	2508
122	2509
1426	2514
215	2515
826	2524
1042	2530
2541	2536
642	2551
736	2559
1233	2560
1366	2563
2512	2564
3758	2580
1852	2583
1251	2585
1572	2588
430	2591
1895	2594
750	2596
450	2604
836	2608
1433	2616
1459	2617
3751	2618
908	2619
1422	2623
1246	2632
955	2636
3879	2638
1528	2645
2541	2646
1853	2648
1224	2654
2164	2657
233	2660
1960	2662
1095	2663
636	2666
1151	2667
2290	2670
2114	2677
661	2680
661	2685
3921	2696
607	2706
2723	2741
1108	2745
1762	2748
781	2750
133	2751
1236	2752
818	2757
1475	2758
1973	2760
582	2772
520	2781
1431	2786
1822	2787
1669	2791
1258	2796
19	2798
1518	2811
1373	2813
218	2815
520	2816
2221	2818
119	2823
1445	2825
1763	2835
613	2840
1072	2842
636	2843
2023	2844
2944	2846
3783	2850
1108	2852
1714	2856
1352	2867
1096	2868
669	2869
2063	2871
1380	2878
1062	2881
1239	2884
1195	2893
3725	2896
1778	2905
2181	2911
2515	2919
1729	2921
1512	2929
1526	2935
2040	2936
1877	2941
1042	2943
546	2945
1299	2952
1748	2953
1612	2961
242	2965
582	2967
1060	2973
1246	2978
2767	2979
3752	2984
133	2985
1978	2988
1301	2989
629	2990
2426	3000
1698	3001
1651	3002
1381	3018
857	3022
1882	3023
3826	3027
1674	3028
1243	3030
2114	3032
3032	3036
1651	3039
593	3043
661	3045
2238	3047
2036	3052
2586	3054
1651	3056
1108	3058
1591	3059
3682	3076
818	3079
3705	3082
936	3083
1215	3084
1454	3091
1287	3092
1301	3094
1426	3098
1320	3099
552	3108
1463	3124
1164	3128
1952	3131
1220	3147
1410	3150
1381	3155
2913	3161
1426	3166
758	3168
379	3170
1707	3175
2167	3176
1998	3178
1042	3183
1886	3192
963	3195
607	3199
819	3202
1952	3216
1043	3221
1167	3223
163	3224
875	3227
150	3231
2093	3235
1674	3256
2293	13390
8	3260
592	3267
1762	3274
552	3278
1301	3282
520	3286
1277	3287
1037	3290
2621	3293
1400	3295
2444	3296
931	3300
2327	3302
1329	3310
3460	3313
1381	3314
2181	3315
1381	3319
1331	3320
1719	3323
2516	3327
574	3329
490	3332
119	3340
686	3344
1381	3359
991	3361
629	3372
1301	3384
193	3392
3294	3394
1117	3396
152	3399
875	3400
868	3407
1822	3408
2407	3410
924	3417
469	3423
2461	3425
1719	3426
2181	3430
1908	3432
1397	3433
469	3434
1908	3438
369	3457
2006	3462
751	16558
2323	3463
524	3467
200	3468
2242	3472
1224	3473
1572	3478
2029	3481
781	3484
2305	3485
557	3486
2223	3497
2194	3498
1257	3501
1426	3510
1735	3517
1454	3519
1781	3523
1935	3524
1572	3526
2065	3527
3957	3531
1674	3536
83	3542
1380	3545
160	3548
1069	3550
3660	3551
2444	3552
1772	3562
1600	3563
669	3565
2135	3569
128	3571
1426	3572
282	3579
2037	3589
2444	3592
1152	3593
836	3600
276	3603
2730	3606
399	3610
3663	3614
520	3616
1380	3620
629	3628
1437	3629
830	3631
579	3636
2327	3637
2211	3643
1290	3646
2451	3647
1927	3655
1908	3657
2007	3665
1380	3666
2642	3676
1273	3681
1252	3683
607	3689
1060	3691
2361	3697
2265	3702
2115	17407
793	3714
1042	3716
1386	3721
607	3723
3485	3724
571	3729
1373	3730
1819	3740
582	3743
3732	3744
1303	3746
1330	3747
1949	3748
193	3754
857	3757
700	3759
984	3762
392	3766
1381	3771
201	3773
2016	3780
1735	3781
438	3801
845	3806
2209	3817
836	3818
1835	3822
1301	3823
3618	3825
629	3828
1277	3829
2730	3831
1719	1467
2217	3838
455	3839
2444	3846
387	3851
627	3855
781	3856
931	3860
399	3862
133	3863
1519	3864
2431	3870
150	3871
2642	3887
3667	3890
1455	3892
1669	3899
1290	3902
200	3904
1573	3907
1084	3913
233	3915
1277	3919
1701	3921
2240	3925
760	3928
944	3930
2109	3946
1410	3950
540	3953
3696	3954
172	3960
1526	3969
490	3974
1328	3977
865	3979
282	3980
1832	3981
1684	4013
193	4016
2063	4017
1301	4020
1273	4037
131	4039
2054	4040
1445	4052
215	4053
793	4056
3572	4059
386	4070
1373	4071
2413	4083
2181	4085
1310	4088
1462	4090
3487	4091
1890	4093
490	4094
136	4095
3398	4097
545	4103
1571	4118
601	4120
122	4122
128	4124
3674	4132
1396	4133
2178	17590
2060	4137
2730	4140
67	4154
469	4157
2366	4169
1362	4170
2141	4171
1960	4177
617	4178
70	4186
1007	4192
1585	4196
218	4197
310	4209
1657	4210
1573	4218
193	4226
385	4230
607	4232
836	4234
1040	4235
1851	4236
112	4240
1437	4242
1099	4244
58	4246
3667	4249
1711	4250
1470	4256
760	4258
508	4259
916	4264
1015	4265
1759	4266
2177	4271
879	4272
1612	4274
1500	4276
1096	4277
1655	4285
1381	4287
582	4293
1215	4294
3657	4300
571	4302
1680	4306
1719	4307
709	4310
1320	4311
710	4314
469	4324
3806	4330
151	4335
2376	4336
1762	4342
1380	4344
220	4345
1094	4346
182	4347
3866	4348
1335	4349
607	4353
19	4360
982	4361
571	4363
1239	4366
1778	4369
566	4376
19	4380
1164	4383
1426	4390
369	4396
2123	4400
1786	4402
2496	4405
1585	4413
2044	4416
2424	4439
896	4440
557	4441
875	4444
3689	4449
1691	4457
310	4459
1934	4461
772	4463
1099	4464
1544	4485
2379	4494
2154	4495
1193	4497
1807	4505
2296	4506
395	4507
986	4508
119	4524
882	4525
2670	4527
875	4533
1669	4536
1559	4537
200	4538
1419	4543
1095	4549
2040	4556
715	4561
1042	4571
857	4577
2218	4596
3014	4629
128	4645
1175	4651
193	4659
879	4667
508	4670
566	4671
1252	4674
2102	4680
781	4682
579	4691
970	4692
607	4693
1354	12346
1978	4694
1201	4698
533	4707
715	4709
3032	4710
2293	4715
607	4721
1239	4724
2562	4728
508	4729
1870	4735
781	4736
849	4743
3726	4748
1043	4750
2060	4752
356	4753
715	4755
2494	4756
926	4762
195	4768
1585	4772
620	4782
24	4783
781	4785
1193	4807
545	4816
1167	4818
816	4831
1434	4840
2812	4841
818	4844
1000	4846
1250	4848
2733	4849
1301	2901
1043	4850
276	4851
882	4857
3294	4877
1691	4879
1939	4884
2305	4885
1627	4886
582	4891
1656	4893
3710	4899
2324	4906
2007	4923
2567	4928
1455	4941
1277	4944
1381	7707
1754	4961
3663	4963
1380	4972
1781	4976
328	4988
1437	4996
1239	5008
1381	5017
1331	5041
816	5044
1475	5047
982	5049
1528	5052
2007	5054
1252	5055
1663	5059
2563	5061
1373	5063
547	5068
1381	5080
607	5082
118	5087
781	5100
1258	5101
1352	5102
276	5103
1192	5104
2686	5114
875	5121
1095	5123
1560	5127
3692	5128
2322	5132
435	5133
2814	5136
508	5150
2599	5151
2751	5152
2422	5155
1853	5159
613	5162
1341	5164
1447	5171
953	5172
193	5177
629	5178
1020	5179
2259	5180
255	5185
818	5191
1381	5200
310	5214
1762	5220
1617	5222
3688	5225
1216	5228
83	5229
2315	5231
900	5243
1819	5249
1572	5255
1472	1054
1380	5259
2514	5266
133	5268
