id_n	name_s
51	TAX_FNCACT_WALKER
52	UNREST_BELLIGERENT
53	TAX_ETHNICITY_AMERICAN
54	TAX_DISEASE_CANCER
55	WB_1431_CANCER
56	WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY
57	TAX_FNCACT_AGENT
58	TAX_DISEASE_CONTAGIOUS
59	TAX_ETHNICITY_GUATEMALAN
60	KILL
61	WB_1305_HEALTH_SERVICES_DELIVERY
62	TAX_FNCACT_CHILD
63	DELAY
64	USPEC_UNCERTAINTY1
65	SOC_EXPRESSREGRET
66	TAX_WORLDLANGUAGES_LATIN
67	TAX_FNCACT_MAN
68	SECURITY_SERVICES
69	TAX_FNCACT_POLICE
70	ARREST
71	TRIAL
72	TAX_FNCACT_ATTORNEY
73	TAX_FNCACT_OFFICERS
74	TAX_FNCACT_WOMAN
75	CRISISLEX_T03_DEAD
76	TAX_DISEASE_WOUNDS
77	TAX_FNCACT_OFFICER
78	SOC_GENERALCRIME
79	ARMEDCONFLICT
80	WB_2024_ANTI_CORRUPTION_AUTHORITIES
81	WB_696_PUBLIC_SECTOR_MANAGEMENT
82	WB_840_JUSTICE
83	WB_2025_INVESTIGATION
84	WB_831_GOVERNANCE
85	WB_832_ANTI_CORRUPTION
86	WB_1014_CRIMINAL_JUSTICE
87	CRIME_COMMON_ROBBERY
88	SOC_POINTSOFINTEREST
89	SOC_POINTSOFINTEREST_PRISON
90	WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM
91	WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT
92	WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE
93	WB_2490_NATIONAL_PROTECTION_AND_SECURITY
94	DEATH_PENALTY
95	TAX_FNCACT_VICTIMS
96	CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE
97	EPU_CATS_MIGRATION_FEAR_MIGRATION
98	TAX_WORLDLANGUAGES_MARICOPA
99	TAX_FNCACT_CRIMINAL
100	TAX_FNCACT_SHERIFF
101	MEDIA_MSM
102	GENERAL_GOVERNMENT
103	SURVEILLANCE
104	TAX_FNCACT_STAFFERS
105	TAX_FNCACT_EXECUTIVE
106	TAX_FNCACT_STAFF_MEMBERS
107	NEGOTIATIONS
108	WB_2473_DIPLOMACY_AND_NEGOTIATIONS
109	WB_939_NEGOTIATION
110	WB_936_ALTERNATIVE_DISPUTE_RESOLUTION
111	WB_843_DISPUTE_RESOLUTION
112	WB_2471_PEACEKEEPING
113	TAX_FNCACT_AUTHORITIES
114	EPU_POLICY
115	EPU_POLICY_AUTHORITIES
116	TAX_FNCACT_EMPLOYEES
117	BORDER
118	IMMIGRATION
119	WB_2670_JOBS
120	WB_2769_JOBS_STRATEGIES
121	WB_2837_IMMIGRATION
122	WB_2836_MIGRATION_POLICIES_AND_JOBS
123	TAX_FNCACT_STAFFER
124	TAX_FNCACT_STAFF_MEMBER
125	WB_837_OPEN_GOVERNMENT_AND_TRANSPARENCY
126	WB_2031_RIGHT_TO_INFORMATION
127	ACT_MAKESTATEMENT
128	AFFECT
129	REFUGEES
130	WB_2480_POST_CONFLICT_RECONSTRUCTION
131	WB_2488_POPULATION_RESETTLEMENT
132	WB_2665_REFUGEE_RESETTLEMENT
133	TAX_FNCACT_SPOKESMAN
134	TAX_WORLDMAMMALS
135	TAX_WORLDMAMMALS_HUMAN
136	WB_1921_PRIVATE_SECTOR_DEVELOPMENT
137	WB_405_BUSINESS_CLIMATE
138	WB_2531_INSPECTIONS_LICENSING_AND_PERMITS
139	WB_2530_BUSINESS_ENVIRONMENT
140	TAX_FNCACT_MESSENGER
141	SOC_POINTSOFINTEREST_UNIVERSITY
142	TAX_FNCACT_WOMEN
143	DISABILITY
144	WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION
145	WB_1464_HEALTH_OF_THE_DISABLED
146	TAX_RELIGION
147	TAX_RELIGION_CHRISTIAN
148	TAX_ETHNICITY_CHRISTIAN
149	UNREST_SELF_IDENTIFIED_HATE_CRIME
150	EPU_POLICY_POLITICAL
151	LEGISLATION
152	WB_695_POVERTY
153	INEQUALITY
154	INCOME_INEQUALITY
155	WB_700_INEQUALITY_AND_SHARED_PROSPERITY
156	WB_2668_INCOME_INEQUALITY
157	USPEC_POLICY1
158	TAX_FNCACT_LEADERS
159	WB_678_DIGITAL_GOVERNMENT
160	WB_694_BROADCAST_AND_MEDIA
161	WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES
162	SOC_POINTSOFINTEREST_PRISONS
163	TAX_FNCACT_ASSISTANT
164	TAX_FNCACT_DIRECTOR
165	LEADER
166	TAX_FNCACT_PRESIDENT
167	USPEC_POLITICS_GENERAL1
168	TAKE_OFFICE
169	DISPLACED
170	CRISISLEX_T09_DISPLACEDRELOCATEDEVACUATED
171	EPU_CATS_NATIONAL_SECURITY
172	FOOD_SECURITY
173	NATURAL_DISASTER
174	NATURAL_DISASTER_FAMINE
175	TAX_FNCACT_REPRESENTATIVES
176	TAX_ETHNICITY_JAPANESE
177	TAX_WORLDLANGUAGES_JAPANESE
178	TAX_FNCACT_LEGISLATORS
179	EPU_ECONOMY
180	EPU_ECONOMY_HISTORIC
181	DISCRIMINATION
182	UNGP_FREEDOM_FROM_DISCRIMINATION
183	RELIGION
184	WB_421_SOCIAL_INCLUSION
185	WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES
186	WB_134_SOCIAL_DEVELOPMENT
187	WB_1462_WATER_SANITATION_AND_HYGIENE
188	WB_137_WATER
189	WATER_SECURITY
190	UNGP_CLEAN_WATER_SANITATION
191	WB_139_SANITATION_AND_WASTEWATER
192	WB_148_SEWERAGE
193	WB_1199_WATER_SUPPLY_AND_SANITATION
194	WB_2003_SANITATION_TECHNOLOGIES
195	ELECTION
196	UNGP_AFFORDABLE_NUTRITIOUS_FOOD
197	TAX_ETHNICITY_NATIVE_AMERICAN
198	ETH_INDIGINOUS
199	TAX_RELIGION_MUSLIM
200	TAX_ETHNICITY_MUSLIM
201	EPU_POLICY_CONGRESS
202	LGBT
203	TAX_FNCACT_GOVERNOR
204	EPU_POLICY_CONGRESSIONAL
205	TAX_POLITICAL_PARTY
206	TAX_POLITICAL_PARTY_DEMOCRATS
207	EPU_POLICY_BUDGET
208	EPU_POLICY_GOVERNMENT
209	EPU_CATS_DEBT_CEILING_GOV_SHUTDOWN
210	WB_2491_BORDER_SECURITY
211	TAX_POLITICAL_PARTY_DEMOCRAT
212	TAX_FNCACT_OFFICIALS
213	TAX_FNCACT_LAWMAKERS
214	EPU_POLICY_LAWMAKERS
215	RATIFY
216	TAX_ETHNICITY_AMERICANS
217	EPU_POLICY_WHITE_HOUSE
218	TAX_FNCACT_ECONOMIST
219	WB_1150_VOLATILITY
220	WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT
221	TAX_FNCACT_CHIEF
222	TAX_FNCACT_ADVISER
223	TAX_FNCACT_MANAGER
224	TAX_FNCACT_FUND_MANAGER
225	TAX_WORLDMAMMALS_FOX
226	EPU_POLICY_POLICY
227	WB_856_WAGES
228	WB_1654_ACTIVE_LABOR_MARKET_POLICIES
229	WB_855_LABOR_MARKETS
230	WB_697_SOCIAL_PROTECTION_AND_LABOR
231	ECON_STOCKMARKET
232	EPU_UNCERTAINTY
233	ECON_CENTRALBANK
234	WB_1235_CENTRAL_BANKS
235	WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING
236	WB_1920_FINANCIAL_SECTOR_DEVELOPMENT
237	WB_1234_BANKING_INSTITUTIONS
238	EPU_POLICY_FEDERAL_RESERVE
239	EPU_CATS_MONETARY_POLICY
240	ECON_INTEREST_RATES
241	EPU_POLICY_INTEREST_RATES
242	WB_698_TRADE
243	EPU_POLICY_CENTRAL_BANK
244	WB_471_ECONOMIC_GROWTH
245	TAX_WORLDMAMMALS_LION
246	TAX_FNCACT_WORKER
247	TAX_WORLDMAMMALS_LIONS
248	TAX_WORLDMAMMALS_HUMANS
249	TAX_ETHNICITY_BLACK
250	TAX_FNCACT_INTERN
251	CRISISLEX_T04_INFRASTRUCTURE
252	TAX_WORLDMAMMALS_TIGERS
253	TAX_WORLDMAMMALS_CATS
254	TAX_FNCACT_FISHERMAN
255	CRIME_ILLEGAL_DRUGS
256	DRUG_TRADE
257	TAX_FNCACT_GUARD
258	SOC_USSECURITYAGENCIES
259	TAX_FNCACT_DEPUTY
260	WB_2453_ORGANIZED_CRIME
261	WB_2433_CONFLICT_AND_VIOLENCE
262	WB_2456_DRUGS_AND_NARCOTICS
263	TAX_FNCACT_CONSULTANT
264	TAX_FNCACT_SECRETARY
265	TAX_FNCACT_PRESS_SECRETARY
266	TAX_FNCACT_WORKERS
267	TAX_POLITICAL_PARTY_REPUBLICANS
268	TAX_FNCACT_CITIZENS
269	TAX_FNCACT_TROOPS
270	TAX_TERROR_GROUP
271	TAX_TERROR_GROUP_ISIS
272	TAX_ETHNICITY_RUSSIAN
273	TAX_WORLDLANGUAGES_RUSSIAN
274	UNGP_POLITICAL_FREEDOMS
275	MEDIA_CENSORSHIP
276	TAX_FNCACT_OFFICIAL
277	CORRUPTION
278	SLFID_DICTATORSHIP
279	SCANDAL
280	TAX_ECON_PRICE
281	TAX_FNCACT_CHAIRMAN
282	APPOINTMENT
283	BULLYING
284	TAX_FNCACT_SUPPORTERS
285	TAX_FNCACT_JUDGE
286	TAX_SPECIAL_ISSUES
287	TAX_SPECIAL_ISSUES_AFFORDABLE_CARE_ACT
288	CONSTITUTIONAL
289	EPU_POLICY_LAW
290	DEMOCRACY
291	TAX_SPECIAL_ISSUES_OBAMACARE
292	WB_1291_PUBLIC_HEALTH_INSURANCE
293	WB_625_HEALTH_ECONOMICS_AND_FINANCE
294	WB_1287_HEALTH_INSURANCE
295	EPU_CATS_ENTITLEMENT_PROGRAMS
296	WB_1453_CONTRACEPTIVES
297	WB_641_REPRODUCTIVE_AND_MATERNAL_HEALTH
298	WB_1452_FAMILY_PLANNING
299	TAX_FNCACT_SPOKESPERSON
300	TAX_POLITICAL_PARTY_REPUBLICAN
301	TAX_ETHNICITY_KIRIBATI
302	TAX_WORLDLANGUAGES_KIRIBATI
303	TAX_ETHNICITY_POLYNESIAN
304	TAX_ETHNICITY_POLE
305	TAX_WORLDLANGUAGES_RUSSIA
306	TAX_FNCACT_MARSHALL
307	TOURISM
308	TAX_FNCACT_TOURIST
309	TAX_WORLDLANGUAGES_SAMOAN
310	TAX_ETHNICITY_GERMAN
311	TAX_WORLDLANGUAGES_GERMAN
312	TAX_DISEASE_OUTBREAK
313	TAX_DISEASE_HEADACHE
314	TAX_ETHNICITY_SAMOANS
315	TAX_WORLDLANGUAGES_SAMOANS
316	TAX_FNCACT_INSIDER
317	TAX_FNCACT_GUIDE
318	WB_825_TOURISM
319	WB_346_COMPETITIVE_INDUSTRIES
320	WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS
321	TAX_WORLDFISH
322	TAX_WORLDFISH_FISH
323	TAX_WORLDLANGUAGES_TAWARA
324	TAX_FNCACT_MAID
325	SOC_POINTSOFINTEREST_SCHOOL
326	SOC_POINTSOFINTEREST_HIGH_SCHOOL
327	TAX_FNCACT_SPEAKER
328	TAX_FNCACT_PRIEST
329	TAX_ETHNICITY_TAGALOG
330	TAX_WORLDLANGUAGES_TAGALOG
331	RAPE
332	TAX_FNCACT_STUDENTS
333	TAX_RELIGION_CATHOLIC
334	TAX_RELIGION_CHURCH
335	TAX_FNCACT_LEADER
336	WB_2452_GANGS
337	WB_2445_NON_STATE_SECURITY_ACTORS
338	TAX_ETHNICITY_AUSTRALIAN
339	TAX_FNCACT_MISSIONARY
340	TAX_ETHNICITY_MEND
341	MILITARY
342	WMD
343	POVERTY
344	SELF_IDENTIFIED_HUMAN_RIGHTS
345	WB_2203_HUMAN_RIGHTS
346	HUMAN_RIGHTS_ABUSES
347	HUMAN_RIGHTS_ABUSES_HUMAN_RIGHTS_ABUSES
348	WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS
349	NATURAL_DISASTER_HEAVY_SNOW
350	NATURAL_DISASTER_STRONG_WINDS
351	CRISISLEX_O01_WEATHER
352	NATURAL_DISASTER_ICE
353	NATURAL_DISASTER_STORM_SYSTEM
354	TAX_DISEASE_CHILLS
355	CRISISLEX_T01_CAUTION_ADVICE
356	NATURAL_DISASTER_FLOODING
357	CRISISLEX_C06_WATER_SANITATION
358	WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES
359	WB_723_PUBLIC_ADMINISTRATION
360	WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR
361	TAX_WORLDMAMMALS_WOLF
362	WB_1467_EDUCATION_FOR_ALL
363	WB_2815_SKILLS_AND_EDUCATION
364	WB_2824_INTERNSHIP
365	WB_2132_APPRENTICESHIP
366	WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET
367	WB_2823_ON_THE_JOB_TRAINING
368	TAX_FNCACT_EXECUTIVE_DIRECTOR
369	AGRICULTURE
370	TAX_FNCACT_EDUCATOR
371	TAX_FNCACT_BOXER
372	ENV_CLIMATECHANGE
373	WB_567_CLIMATE_CHANGE
374	UNGP_CLIMATE_CHANGE_ACTION
375	WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES
376	WB_595_DRYLANDS
377	WB_590_ECOSYSTEMS
378	RURAL
379	TAX_FOODSTAPLES
380	TAX_FOODSTAPLES_BREAD
381	TAX_ETHNICITY_GREEKS
382	TAX_WORLDLANGUAGES_GREEKS
383	TAX_FNCACT_ECOLOGIST
384	WB_3007_NATIONAL_PARKS
385	WB_1833_PROTECTED_AREAS_SYSTEMS
386	WB_1829_ECOSYSTEM_MANAGEMENT
387	NATURAL_DISASTER_DROUGHTS
388	TAX_WORLDLANGUAGES_ZAMBEZI
389	WB_1174_WAREHOUSING_AND_STORAGE
390	WB_793_TRANSPORT_AND_LOGISTICS_SERVICES
391	TAX_FNCACT_TOURISTS
392	TAX_FNCACT_SETTLERS
393	TAX_ETHNICITY_BUSHMEN
394	TAX_ETHNICITY_BUSHMAN
395	TAX_FNCACT_CULPRIT
396	TAX_WORLDMAMMALS_GOATS
397	WB_652_ICT_APPLICATIONS
398	WB_662_SOCIAL_MEDIA
399	WB_658_ENTERPRISE_APPLICATIONS
400	TAX_ETHNICITY_VENDA
401	TAX_WORLDLANGUAGES_VENDA
402	WB_644_NUTRITION
403	WB_1441_SUPPLEMENTS
404	ENV_OIL
405	TAX_WORLDLANGUAGES_TSHIVENDA
406	SOC_POINTSOFINTEREST_AIRPORT
407	WB_1803_TRANSPORT_INFRASTRUCTURE
408	WB_1804_AIRPORTS
409	PROTEST
410	STRIKE
411	TAX_FNCACT_PLAYWRIGHT
412	TAX_FNCACT_QUEEN
413	TAX_FNCACT_CHEF
414	TAX_FNCACT_HOTELIER
415	TAX_WORLDLANGUAGES_BOHEMIAN
416	TAX_WORLDLANGUAGES_AFRIKAANS
417	TAX_WORLDMAMMALS_WHALES
418	WB_168_ROADS_AND_HIGHWAYS
419	WB_1809_HIGHWAYS
420	TAX_ETHNICITY_ARAB
421	TAX_WORLDLANGUAGES_TALISE
422	TAX_ETHNICITY_VIETNAMESE
423	TAX_WORLDLANGUAGES_VIETNAMESE
424	TAX_FNCACT_ARCHITECT
425	TAX_WORLDLANGUAGES_GIANG
426	TAX_FNCACT_WINEMAKER
427	TAX_WORLDMAMMALS_CHEETAH
428	TAX_WORLDLANGUAGES_MASSACHUSETTS
429	TRANSPARENCY
430	TAX_DISEASE_POISONING
431	TAX_FNCACT_POLITICIANS
432	WB_1973_FINANCIAL_RISK_REDUCTION
433	WB_435_AGRICULTURE_AND_FOOD_SECURITY
434	WB_337_INSURANCE
435	WB_1967_AGRICULTURAL_RISK_AND_SECURITY
436	TAX_FNCACT_SENATOR
437	TAX_FNCACT_FATHER
438	TAX_DISEASE_HEART_ATTACK
439	TAX_FNCACT_JANITOR
440	TAX_FNCACT_TEACHER
441	TAX_FNCACT_PROFESSOR
442	ECON_MIDDLECLASS
443	WB_1153_MIDDLE_CLASS
444	WB_1152_ECONOMIC_AND_SOCIAL_MOBILITY
445	WB_707_POVERTY_MEASUREMENT_AND_ANALYSIS
446	TAX_POLITICAL_PARTY_REPUBLICAN_PARTY
447	TAX_FNCACT_PRESIDENTS
448	WB_713_PUBLIC_FINANCE
449	WB_1045_TREASURY
450	TAX_FNCACT_MAJORITY_LEADER
451	TAX_FNCACT_CRITIC
452	SOC_POINTSOFINTEREST_HEADQUARTERS
453	TAX_FNCACT_AIDE
454	TAX_MILITARY_TITLE
455	TAX_MILITARY_TITLE_CHIEF_OF_STAFF
456	TAX_FNCACT_CHIEF_OF_STAFF
457	TAX_FNCACT_STUDENT
458	TAX_FNCACT_CANDIDATES
459	TAX_FNCACT_VICE_PRESIDENT
460	TAX_FNCACT_CONGRESSMAN
461	MOVEMENT_GENERAL
462	TAX_FNCACT_ACTIVISTS
463	TAX_ETHNICITY_CHEROKEE
464	TAX_WORLDLANGUAGES_CHEROKEE
465	TAX_FNCACT_SECRETARY_OF_STATE
466	TAX_POLITICAL_PARTY_DEMOCRATIC_PARTY
467	TAX_FNCACT_COMEDIAN
468	CRISISLEX_T02_INJURED
469	TAX_WEAPONS
470	TAX_WEAPONS_GUN
471	FIREARM_OWNERSHIP
472	HARASSMENT
473	TAX_FNCACT_PRODUCER
474	NATURAL_DISASTER_POWERFUL_STORM
475	TAX_DISEASE_DEPRESSION
476	NATURAL_DISASTER_HEAVY_RAINS
477	NATURAL_DISASTER_LANDSLIDES
478	WB_821_DISASTER_RISK_REDUCTION
479	WB_699_URBAN_DEVELOPMENT
480	WB_820_DISASTER_RISK_MANAGEMENT
481	WOUND
482	SHORTAGE
483	MANMADE_DISASTER
484	MANMADE_DISASTER_POWER_OUTAGES
485	POWER_OUTAGE
486	NATURAL_DISASTER_SEVERE_WEATHER
487	CRISISLEX_C04_LOGISTICS_TRANSPORT
488	SOC_POINTSOFINTEREST_AIRPORTS
489	MARITIME_INCIDENT
490	MARITIME
491	NATURAL_DISASTER_FLOODED
492	CRISISLEX_O02_RESPONSEAGENCIESATCRISIS
493	CRISISLEX_T07_SERVICESNEEDEDOFFERED
494	NATURAL_DISASTER_TYPHOON
495	TAX_ETHNICITY_ASIAN
496	UNEMPLOYMENT
497	WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE
498	WB_2689_JOBS_DIAGNOSTICS
499	WB_2747_UNEMPLOYMENT
500	UNGP_JOB_OPPORTUNITIES_EMPLOYMENT
501	EPU_POLICY_SPENDING
502	ECON_DEBT
503	WB_450_DEBT
504	EPU_CATS_FISCAL_POLICY
505	TAX_FNCACT_LAWMAKER
506	ECON_BUDGET_DEFICIT
507	ECON_SOVEREIGN_DEBT
508	ECON_WORLDCURRENCIES
509	ECON_WORLDCURRENCIES_DOLLAR
510	ECON_CURRENCY_RESERVES
511	TAX_FNCACT_MANAGERS
512	TAX_FNCACT_INVESTOR
513	EPU_POLICY_DEFICIT
514	WB_2089_ETHICS_AND_CODES_OF_CONDUCT
515	TAX_FNCACT_AIDES
516	RESIGNATION
517	TAX_FNCACT_ANALYSTS
518	TAX_FNCACT_POPE
519	TAX_FNCACT_JOURNALIST
520	TAX_ETHNICITY_ITALIAN
521	TAX_WORLDLANGUAGES_ITALIAN
522	TAX_FNCACT_EDITOR
523	EPU_POLICY_REFORM
524	TAX_FNCACT_AMBASSADOR
525	TAX_FNCACT_CLERGY
526	TAX_FNCACT_CONGRESSWOMAN
527	TAX_FNCACT_ECONOMISTS
528	WB_1281_MANUFACTURING
529	TAX_FNCACT_DRIVERS
530	ECON_TRADE_DISPUTE
531	TAX_WORLDMAMMALS_BEAR
532	TAX_FNCACT_ACTRESS
533	TAX_FNCACT_ACTOR
534	TAX_FNCACT_PHOTOGRAPHER
535	TAX_FNCACT_BUSBOY
536	WB_1777_FORESTS
537	TAX_FNCACT_DISTRICT_ATTORNEY
538	WB_444_MONETARY_POLICY
539	WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES
540	EPU_POLICY_MONETARY_POLICY
541	ECON_INFLATION
542	WB_442_INFLATION
543	WB_1331_HEALTH_TECHNOLOGIES
544	WB_1350_PHARMACEUTICALS
545	WB_1383_HEALTH_MANAGEMENT_AND_ADMINISTRATION
546	WB_973_HEALTH_LAWS_AND_REGULATIONS
547	WB_1385_GOVERNANCE_AND_STEWARDSHIP
548	ECON_SUBSIDIES
549	WB_1948_SUBSIDIES
550	WB_706_EVIDENCE_BASED_POLICY
551	TAX_FNCACT_POLITICO
552	TAX_FNCACT_CHAMPION
553	EPU_CATS_TAXES
554	TAX_FNCACT_EMPLOYERS
555	WB_2690_CATEGORIES_OF_EMPLOYMENT
556	WB_2704_EMPLOYER
557	TAX_ETHNICITY_DIME
558	TAX_FNCACT_MINORITY_LEADER
559	WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS
560	TAX_FNCACT_MANUFACTURER
561	GOV_REFORM
562	TAX_FNCACT_DOCTORS
563	TAX_FNCACT_RETAILER
564	TAX_FNCACT_LANDLORDS
565	TAX_FNCACT_ATTORNEYS
566	WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS
567	WB_845_LEGAL_AND_REGULATORY_FRAMEWORK
568	WB_846_INSOLVENCY_AND_DEBTOR_CREDITOR_LAW
569	WB_410_BUSINESS_LAW_AND_REGULATION
570	WB_2789_LABOR_CONTRACTS
571	WB_2788_LABOR_MARKET_INSTITUTIONS_AND_POLICIES
572	TAX_WORLDMAMMALS_HORSE
573	TAX_FNCACT_ANALYST
574	TAX_WEAPONS_TORPEDO
575	TAX_WORLDFISH_TORPEDO
576	TAX_FNCACT_BUYER
577	TAX_FNCACT_EXECUTIVES
578	TAX_FNCACT_GENERALS
579	TAX_FNCACT_HERO
580	WB_2462_POLITICAL_VIOLENCE_AND_WAR
581	TAX_FNCACT_CHIEFS
582	TAX_FNCACT_CHIEFS_OF_STAFF
583	TAX_ETHNICITY_KURDS
584	TERROR
585	TAX_FNCACT_VICTIM
586	WB_1428_INJURY
587	TAX_FNCACT_KILLER
588	ELECTION_FRAUD
589	TAX_WORLDLANGUAGES_KABILA
590	TAX_FNCACT_MINISTER
591	TAX_FNCACT_INTERIOR_MINISTER
592	TAX_FNCACT_AGENTS
593	TAX_MILITARY_TITLE_OFFICERS
594	TAX_DISEASE_EBOLA
595	WB_2663_EBOLA
596	WB_2448_MILITIA
597	ECON_TAXATION
598	EPU_POLICY_TAX
599	GOV_LOCALGOV
600	WB_2142_LOCAL_GOVERNMENT
601	WB_1502_EDUCATIONAL_DECENTRALIZATION
602	WB_1497_EDUCATION_MANAGEMENT_AND_ADMINISTRATION
603	URBAN
604	TAX_FNCACT_MAYOR
605	TAX_FNCACT_GONDOLIER
606	TAX_FNCACT_ARTISAN
607	TAX_FNCACT_CORPORATE_EXECUTIVE
608	WB_2492_COUNTER_TERRORISM
609	WB_382_TAX_CREDITS_AND_DIRECT_SUBSIDIES
610	WB_376_INNOVATION_TECHNOLOGY_AND_ENTREPRENEURSHIP
611	WB_377_FIRM_INNOVATION_PRODUCTIVITY_AND_GROWTH
612	WB_380_FUNDING_INNOVATION
613	WB_368_LEASING
614	TAX_DISEASE_ANTICIPATION
615	EPU_POLICY_LEGISLATION
616	TAX_FNCACT_CANDIDATE
617	TAX_FNCACT_INCUMBENT
618	TAX_FNCACT_FOUNDER
619	TAX_FNCACT_PHYSICIANS
620	TAX_FNCACT_SPECIALIST
621	SOC_POINTSOFINTEREST_HOSPITALS
622	SOC_POINTSOFINTEREST_MEDICAL_CENTER
623	TAX_FNCACT_COMMISSIONER
624	NATURAL_DISASTER_FLOOD
625	WB_2026_PREVENTION
626	TAX_FNCACT_PEDIATRICIAN
627	SOC_POINTSOFINTEREST_HOSPITAL
628	TAX_DISEASE_FEVER
629	SOC_POINTSOFINTEREST_SCHOOLS
630	WB_2926_DAY_CARE_CENTERS
631	WB_1587_DIRECT_SERVICES_TO_CHILDREN
632	WB_479_EARLY_CHILD_DEVELOPMENT
633	TAX_DISEASE_INFLUENZA
634	WB_1421_INFLUENZA
635	TAX_DISEASE_COMMON_COLD
636	TAX_DISEASE_FLU
637	TAX_FNCACT_EXAMINER
638	TAX_FNCACT_MEDICAL_EXAMINER
639	TAX_FNCACT_MAILMAN
640	KIDNAP
641	TAX_FNCACT_PRIME_MINISTER
642	TAX_POLITICAL_PARTY_JUSTICE_PARTY
643	UNREST_CRACKDOWN
644	WB_945_JUDICIAL_INDEPENDENCE
645	EXTREMISM
646	WB_445_FISCAL_POLICY
647	EPU_POLICY_FISCAL_POLICY
648	WB_775_TRADE_POLICY_AND_INTEGRATION
649	WB_776_TRADE_POLICY
650	WB_2575_TRADE_POLICY_AND_INVESTMENT_AGREEMENTS
651	WB_1070_ECONOMIC_GROWTH_POLICY
652	WB_1072_FISCAL_POLICY_AND_GROWTH
653	WB_1073_FISCAL_STIMULUS_AND_FISCAL_RULES
654	TAX_FNCACT_POLICE_OFFICER
655	TAX_WEAPONS_FIREARM
656	TAX_FNCACT_SPOKESWOMAN
657	TAX_FNCACT_FELON
658	SOC_POINTSOFINTEREST_JAIL
659	TAX_RELIGION_BAPTIST
660	TAX_FNCACT_CITIZEN
661	IDEOLOGY
662	TAX_ETHNICITY_TURKISH
663	TAX_WORLDLANGUAGES_TURKISH
664	TAX_ETHNICITY_SUDANESE
665	REBELLION
666	TAX_WORLDMAMMALS_NYALA
667	HUMAN_RIGHTS_ABUSES_TORTURED
668	TORTURE
669	WB_2512_TORTURE
670	RECRUITMENT
671	TAX_RELIGION_MUSLIMS
672	TAX_ETHNICITY_MUSLIMS
673	SOC_MARGINALIZE
674	WB_2449_PARAMILITARIES
